product,origen,Unidad,familia,price_mean,Volumen,Valor (en euros),DATE
LIMA,MEJICO,kg,FRUTAS CITRICOS,2.1,1179,2475.9,7/1/2020
LIMA,MURCIA,kg,FRUTAS CITRICOS,1.758333333,4871,8564.841665,2/1/2018
LIMA,MURCIA,kg,FRUTAS CITRICOS,1.758333333,8467,14887.80833,3/1/2018
LIMA,MURCIA,kg,FRUTAS CITRICOS,2.021428571,11014,22264.01428,4/1/2018
LIMA,MURCIA,kg,FRUTAS CITRICOS,2.303333333,31996,73697.45332,5/1/2018
LIMA,MURCIA,kg,FRUTAS CITRICOS,2.315384615,17058,39495.83076,6/1/2018
LIMA,MURCIA,kg,FRUTAS CITRICOS,2.191666667,12045,26398.625,7/1/2018
LIMA,MURCIA,kg,FRUTAS CITRICOS,2.016666667,2006,4045.433334,8/1/2018
LIMA,MURCIA,kg,FRUTAS CITRICOS,2,12933,25866,9/1/2018
LIMA,MURCIA,kg,FRUTAS CITRICOS,2,10912,21824,10/1/2018
LIMA,MURCIA,kg,FRUTAS CITRICOS,2,2161,4322,11/1/2018
LIMA,MURCIA,kg,FRUTAS CITRICOS,2,96,192,12/1/2018
LIMA,MURCIA,kg,FRUTAS CITRICOS,2.25,1257,2828.25,11/1/2019
LIMA,MURCIA,kg,FRUTAS CITRICOS,2.25,7507,16890.75,12/1/2019
LIMA,MURCIA,kg,FRUTAS CITRICOS,1.8,3322,5979.6,2/1/2020
LIMA,OTRAS PROVINCIAS,kg,FRUTAS CITRICOS,1.75,40,70,3/1/2018
LIMA,OTRAS PROVINCIAS,kg,FRUTAS CITRICOS,1.85,391,723.35,4/1/2018
LIMA,OTRAS PROVINCIAS,kg,FRUTAS CITRICOS,2,85,170,9/1/2018
LIMA,OTRAS PROVINCIAS,kg,FRUTAS CITRICOS,2,155,310,11/1/2018
LIMA,OTRAS PROVINCIAS,kg,FRUTAS CITRICOS,2,110,220,12/1/2018
LIMA,OTRAS PROVINCIAS,kg,FRUTAS CITRICOS,2.1,266,558.6,1/1/2019
LIMA,OTRAS PROVINCIAS,kg,FRUTAS CITRICOS,2.1,199,417.9,4/1/2019
LIMA,OTRAS PROVINCIAS,kg,FRUTAS CITRICOS,2.1,66,138.6,6/1/2019
LIMA,OTRAS PROVINCIAS,kg,FRUTAS CITRICOS,2.1,385,808.5,7/1/2019
LIMA,OTRAS PROVINCIAS,kg,FRUTAS CITRICOS,2.25,629,1415.25,12/1/2019
LIMA,OTRAS PROVINCIAS,kg,FRUTAS CITRICOS,1.88,314,590.32,2/1/2020
LIMA,OTRAS PROVINCIAS,kg,FRUTAS CITRICOS,2.1,642,1348.2,6/1/2020
LIMA,OTRAS PROVINCIAS,kg,FRUTAS CITRICOS,2.1,720,1512,7/1/2020
LIMA,OTROS AFRICA,kg,FRUTAS CITRICOS,2,21,42,11/1/2018
LIMA,OTROS AFRICA,kg,FRUTAS CITRICOS,2,20,40,12/1/2018
LIMA,PONTEVEDRA,kg,FRUTAS CITRICOS,2.2,608,1337.6,7/1/2018
LIMA,PONTEVEDRA,kg,FRUTAS CITRICOS,2,228,456,9/1/2018
LIMA,PORTUGAL,kg,FRUTAS CITRICOS,2.1,720,1512,8/1/2020
LIMA,SUDAFRICA,kg,FRUTAS CITRICOS,2.4,240,576,6/1/2018
LIMA,SUDAFRICA,kg,FRUTAS CITRICOS,2,20,40,11/1/2018
LIMA,TAILANDIA,kg,FRUTAS CITRICOS,2.3,732,1683.6,5/1/2018
LIMA,TAILANDIA,kg,FRUTAS CITRICOS,2.283333333,744,1698.8,6/1/2018
LIMA,TAILANDIA,kg,FRUTAS CITRICOS,2.116666667,960,2032,7/1/2018
LIMA,TAILANDIA,kg,FRUTAS CITRICOS,2,240,480,8/1/2018
LIMA,TAILANDIA,kg,FRUTAS CITRICOS,2,504,1008,9/1/2018
LIMA,TAILANDIA,kg,FRUTAS CITRICOS,2,468,936,10/1/2018
LIMA,TAILANDIA,kg,FRUTAS CITRICOS,2,1248,2496,11/1/2018
LIMA,TAILANDIA,kg,FRUTAS CITRICOS,2,732,1464,12/1/2018
LIMA,TAILANDIA,kg,FRUTAS CITRICOS,2.1,1260,2646,1/1/2019
LIMA,TARRAGONA,kg,FRUTAS CITRICOS,2,11,22,11/1/2018
LIMA,TARRAGONA,kg,FRUTAS CITRICOS,2.1,224,470.4,4/1/2019
LIMA,TARRAGONA,kg,FRUTAS CITRICOS,2.1,100,210,5/1/2019
LIMA,TARRAGONA,kg,FRUTAS CITRICOS,2.1,397,833.7,6/1/2019
LIMA,TARRAGONA,kg,FRUTAS CITRICOS,2.1,697,1463.7,7/1/2019
LIMA,USA,kg,FRUTAS CITRICOS,1.75,286,500.5,3/1/2018
LIMA,USA,kg,FRUTAS CITRICOS,1.933333333,452,873.8666665,4/1/2018
LIMA,USA,kg,FRUTAS CITRICOS,2.3,60,138,5/1/2018
LIMA,USA,kg,FRUTAS CITRICOS,2.3,96,220.8,6/1/2018
LIMA,USA,kg,FRUTAS CITRICOS,2.2,816,1795.2,7/1/2018
LIMA,USA,kg,FRUTAS CITRICOS,2,456,912,9/1/2018
LIMA,USA,kg,FRUTAS CITRICOS,2,110,220,11/1/2018
LIMA,USA,kg,FRUTAS CITRICOS,2,144,288,1/1/2019
LIMA,USA,kg,FRUTAS CITRICOS,2,50,100,2/1/2020
LIMA,VALENCIA,kg,FRUTAS CITRICOS,2,451,902,10/1/2018
LIMA,VALENCIA,kg,FRUTAS CITRICOS,2,224,448,11/1/2018
LIMA,VALENCIA,kg,FRUTAS CITRICOS,2,2047,4094,12/1/2018
LIMA,VALENCIA,kg,FRUTAS CITRICOS,2.1,1105,2320.5,1/1/2019
LIMA,VALENCIA,kg,FRUTAS CITRICOS,2.1,67,140.7,2/1/2019
LIMA,VALENCIA,kg,FRUTAS CITRICOS,2.1,81,170.1,6/1/2019
LIMA,VALENCIA,kg,FRUTAS CITRICOS,2.1,754,1583.4,8/1/2019
LIMA,VALENCIA,kg,FRUTAS CITRICOS,2.1,250,525,9/1/2019
LIMA,VALENCIA,kg,FRUTAS CITRICOS,2.25,963,2166.75,12/1/2019
LIMA,VALENCIA,kg,FRUTAS CITRICOS,2,51,102,2/1/2020
LIMA,VALENCIA,kg,FRUTAS CITRICOS,2.75,165,453.75,5/1/2020
LIMA,VALENCIA,kg,FRUTAS CITRICOS,2.154545455,3950,8510.454547,6/1/2020
LIMA,VALENCIA,kg,FRUTAS CITRICOS,2.1,1049,2202.9,7/1/2020
LIMA,VALLADOLID,kg,FRUTAS CITRICOS,1.85,240,444,4/1/2018
LIMA,VALLADOLID,kg,FRUTAS CITRICOS,2,1,2,10/1/2018
LIMA,VALLADOLID,kg,FRUTAS CITRICOS,2,8,16,11/1/2018
LIMA,VALLADOLID,kg,FRUTAS CITRICOS,2,4,8,12/1/2018
LIMA,VALLADOLID,kg,FRUTAS CITRICOS,2.1,504,1058.4,4/1/2019
LIMON,ALAVA,kg,FRUTAS CITRICOS,0.908333333,21712,19721.73333,1/1/2018
LIMON,ALAVA,kg,FRUTAS CITRICOS,1.05,240,252,9/1/2020
LIMON,ALAVA,kg,FRUTAS CITRICOS,0.9,1199,1079.1,10/1/2020
LIMON,ALAVA,kg,FRUTAS CITRICOS,0.591666667,1309,774.4916671,11/1/2020
LIMON,ALBACETE,kg,FRUTAS CITRICOS,1.35,710,958.5,8/1/2018
LIMON,ALEMANIA,kg,FRUTAS CITRICOS,1.35,7776,10497.6,9/1/2018
LIMON,ALICANTE,kg,FRUTAS CITRICOS,0.939285714,42706,40113.1357,2/1/2018
LIMON,ALICANTE,kg,FRUTAS CITRICOS,0.878125,57008,50060.15,3/1/2018
LIMON,ALICANTE,kg,FRUTAS CITRICOS,0.928947368,55088,51173.85261,4/1/2018
LIMON,ALICANTE,kg,FRUTAS CITRICOS,0.869444444,50332,43760.87776,5/1/2018
LIMON,ALICANTE,kg,FRUTAS CITRICOS,1.107142857,37559,41583.17857,6/1/2018
LIMON,ALICANTE,kg,FRUTAS CITRICOS,1.491666667,4642,6924.316668,7/1/2018
LIMON,ALICANTE,kg,FRUTAS CITRICOS,1.284615385,43539,55930.86925,8/1/2018
LIMON,ALICANTE,kg,FRUTAS CITRICOS,1.478571429,11951,17670.40715,9/1/2018
LIMON,ALICANTE,kg,FRUTAS CITRICOS,1.375,25959,35693.625,10/1/2018
LIMON,ALICANTE,kg,FRUTAS CITRICOS,1.264285714,49495,62575.82141,11/1/2018
LIMON,ALICANTE,kg,FRUTAS CITRICOS,1.066666667,72002,76802.13336,12/1/2018
LIMON,ALICANTE,kg,FRUTAS CITRICOS,1.026923077,81837,84040.30385,1/1/2019
LIMON,ALICANTE,kg,FRUTAS CITRICOS,0.85,27823,23649.55,2/1/2019
LIMON,ALICANTE,kg,FRUTAS CITRICOS,0.75,119495,89621.25,3/1/2019
LIMON,ALICANTE,kg,FRUTAS CITRICOS,0.84,150993,126834.12,4/1/2019
LIMON,ALICANTE,kg,FRUTAS CITRICOS,0.784375,61311,48090.81563,5/1/2019
LIMON,ALICANTE,kg,FRUTAS CITRICOS,0.75,137964,103473,6/1/2019
LIMON,ALICANTE,kg,FRUTAS CITRICOS,0.786363636,126948,99827.29086,7/1/2019
LIMON,ALICANTE,kg,FRUTAS CITRICOS,1.044736842,53977,56391.76052,8/1/2019
LIMON,ALICANTE,kg,FRUTAS CITRICOS,1.083333333,63916,69242.33331,9/1/2019
LIMON,ALICANTE,kg,FRUTAS CITRICOS,0.985,111683,110007.755,10/1/2019
LIMON,ALICANTE,kg,FRUTAS CITRICOS,0.9625,106630,102631.375,11/1/2019
LIMON,ALICANTE,kg,FRUTAS CITRICOS,0.803333333,48192,38714.23998,12/1/2019
LIMON,ALICANTE,kg,FRUTAS CITRICOS,0.829411765,59085,49005.79414,1/1/2020
LIMON,ALICANTE,kg,FRUTAS CITRICOS,0.8,78011,62408.8,2/1/2020
LIMON,ALICANTE,kg,FRUTAS CITRICOS,0.945454545,248441,234889.6726,3/1/2020
LIMON,ALICANTE,kg,FRUTAS CITRICOS,1.385,185276,256607.26,4/1/2020
LIMON,ALICANTE,kg,FRUTAS CITRICOS,1.202941176,57813,69545.63821,5/1/2020
LIMON,ALICANTE,kg,FRUTAS CITRICOS,0.996428571,37244,37110.9857,6/1/2020
LIMON,ALICANTE,kg,FRUTAS CITRICOS,1,111328,111328,7/1/2020
LIMON,ALICANTE,kg,FRUTAS CITRICOS,1.055,193219,203846.045,8/1/2020
LIMON,ALICANTE,kg,FRUTAS CITRICOS,1.080555556,79924,86362.32226,9/1/2020
LIMON,ALICANTE,kg,FRUTAS CITRICOS,0.9,17886,16097.4,10/1/2020
LIMON,ALICANTE,kg,FRUTAS CITRICOS,0.74,28436,21042.64,11/1/2020
LIMON,ALMERIA,kg,FRUTAS CITRICOS,0.954166667,24400,23281.66667,1/1/2018
LIMON,ALMERIA,kg,FRUTAS CITRICOS,0.959090909,62149,59606.5409,2/1/2018
LIMON,ALMERIA,kg,FRUTAS CITRICOS,0.871428571,9712,8463.314282,3/1/2018
LIMON,ALMERIA,kg,FRUTAS CITRICOS,0.94375,29112,27474.45,4/1/2018
LIMON,ALMERIA,kg,FRUTAS CITRICOS,0.873076923,29081,25389.95,5/1/2018
LIMON,ALMERIA,kg,FRUTAS CITRICOS,1.084615385,17385,18856.03847,6/1/2018
LIMON,ALMERIA,kg,FRUTAS CITRICOS,1.45,3776,5475.2,7/1/2018
LIMON,ALMERIA,kg,FRUTAS CITRICOS,1.575,5602,8823.15,9/1/2018
LIMON,ALMERIA,kg,FRUTAS CITRICOS,1.42,64305,91313.1,10/1/2018
LIMON,ALMERIA,kg,FRUTAS CITRICOS,1.25,19340,24175,11/1/2018
LIMON,ALMERIA,kg,FRUTAS CITRICOS,1.092307692,31433,34334.50768,12/1/2018
LIMON,ALMERIA,kg,FRUTAS CITRICOS,1.033333333,8368,8646.933331,1/1/2019
LIMON,ALMERIA,kg,FRUTAS CITRICOS,0.85,2892,2458.2,2/1/2019
LIMON,ALMERIA,kg,FRUTAS CITRICOS,0.745833333,25845,19276.06249,3/1/2019
LIMON,ALMERIA,kg,FRUTAS CITRICOS,0.84,50022,42018.48,4/1/2019
LIMON,ALMERIA,kg,FRUTAS CITRICOS,0.785,52355,41098.675,5/1/2019
LIMON,ALMERIA,kg,FRUTAS CITRICOS,0.75,27454,20590.5,6/1/2019
LIMON,ALMERIA,kg,FRUTAS CITRICOS,0.7625,12426,9474.825,7/1/2019
LIMON,ALMERIA,kg,FRUTAS CITRICOS,1.1,48,52.8,8/1/2019
LIMON,ALMERIA,kg,FRUTAS CITRICOS,1.1,4320,4752,9/1/2019
LIMON,ALMERIA,kg,FRUTAS CITRICOS,0.977777778,20743,20282.04445,10/1/2019
LIMON,ALMERIA,kg,FRUTAS CITRICOS,0.96,29961,28762.56,11/1/2019
LIMON,ALMERIA,kg,FRUTAS CITRICOS,0.814285714,17176,13986.17142,12/1/2019
LIMON,ALMERIA,kg,FRUTAS CITRICOS,0.828571429,13568,11242.05715,1/1/2020
LIMON,ALMERIA,kg,FRUTAS CITRICOS,0.8,5740,4592,2/1/2020
LIMON,ALMERIA,kg,FRUTAS CITRICOS,1.028571429,53066,54582.17145,3/1/2020
LIMON,ALMERIA,kg,FRUTAS CITRICOS,1.367647059,172368,235738.5883,4/1/2020
LIMON,ALMERIA,kg,FRUTAS CITRICOS,1.2375,66771,82629.1125,5/1/2020
LIMON,ALMERIA,kg,FRUTAS CITRICOS,0.94,4005,3764.7,6/1/2020
LIMON,ALMERIA,kg,FRUTAS CITRICOS,0.9875,3059,3020.7625,7/1/2020
LIMON,ALMERIA,kg,FRUTAS CITRICOS,1.0875,3140,3414.75,8/1/2020
LIMON,ALMERIA,kg,FRUTAS CITRICOS,1.1,1001,1101.1,9/1/2020
LIMON,ALMERIA,kg,FRUTAS CITRICOS,0.9,11108,9997.2,10/1/2020
LIMON,ALMERIA,kg,FRUTAS CITRICOS,0.75,8464,6348,11/1/2020
LIMON,ANDORRA,kg,FRUTAS CITRICOS,0.85,2753,2340.05,4/1/2018
LIMON,ARGENTINA,kg,FRUTAS CITRICOS,0.8,2736,2188.8,5/1/2018
LIMON,ARGENTINA,kg,FRUTAS CITRICOS,1.166666667,68903,80386.83336,6/1/2018
LIMON,ARGENTINA,kg,FRUTAS CITRICOS,1.523529412,319108,486170.4236,7/1/2018
LIMON,ARGENTINA,kg,FRUTAS CITRICOS,1.331818182,313658,417735.4273,8/1/2018
LIMON,ARGENTINA,kg,FRUTAS CITRICOS,1.55625,322581,502016.6812,9/1/2018
LIMON,ARGENTINA,kg,FRUTAS CITRICOS,1.544444444,43320,66905.33331,10/1/2018
LIMON,ARGENTINA,kg,FRUTAS CITRICOS,1.3,6373,8284.9,11/1/2018
LIMON,ARGENTINA,kg,FRUTAS CITRICOS,0.75,630,472.5,3/1/2019
LIMON,ARGENTINA,kg,FRUTAS CITRICOS,0.85,1260,1071,4/1/2019
LIMON,ARGENTINA,kg,FRUTAS CITRICOS,0.8,200,160,5/1/2019
LIMON,ARGENTINA,kg,FRUTAS CITRICOS,0.805555556,32650,26301.3889,7/1/2019
LIMON,ARGENTINA,kg,FRUTAS CITRICOS,1.05,120851,126893.55,8/1/2019
LIMON,ARGENTINA,kg,FRUTAS CITRICOS,1.084210526,267504,290030.6525,9/1/2019
LIMON,ARGENTINA,kg,FRUTAS CITRICOS,0.983333333,85318,83896.0333,10/1/2019
LIMON,ARGENTINA,kg,FRUTAS CITRICOS,0.975,3410,3324.75,11/1/2019
LIMON,ARGENTINA,kg,FRUTAS CITRICOS,0.80625,5046,4068.3375,1/1/2020
LIMON,ARGENTINA,kg,FRUTAS CITRICOS,0.8,2786,2228.8,2/1/2020
LIMON,ARGENTINA,kg,FRUTAS CITRICOS,0.942857143,1593,1501.971429,3/1/2020
LIMON,ARGENTINA,kg,FRUTAS CITRICOS,1.35,101,136.35,4/1/2020
LIMON,ARGENTINA,kg,FRUTAS CITRICOS,0.95,753,715.35,6/1/2020
LIMON,ARGENTINA,kg,FRUTAS CITRICOS,0.9875,46261,45682.7375,7/1/2020
LIMON,ARGENTINA,kg,FRUTAS CITRICOS,1.044444444,47231,49330.15553,8/1/2020
LIMON,BADAJOZ,kg,FRUTAS CITRICOS,1.05,1943,2040.15,2/1/2018
LIMON,BADAJOZ,kg,FRUTAS CITRICOS,0.95,1909,1813.55,11/1/2019
LIMON,BALEARES,kg,FRUTAS CITRICOS,0.875,1815,1588.125,2/1/2018
LIMON,BALEARES,kg,FRUTAS CITRICOS,0.85,968,822.8,3/1/2018
LIMON,BARCELONA,kg,FRUTAS CITRICOS,0.967647059,18654,18050.48824,1/1/2018
LIMON,BARCELONA,kg,FRUTAS CITRICOS,0.942105263,19861,18711.15263,2/1/2018
LIMON,BARCELONA,kg,FRUTAS CITRICOS,0.885,25777,22812.645,3/1/2018
LIMON,BARCELONA,kg,FRUTAS CITRICOS,0.9275,26292,24385.83,4/1/2018
LIMON,BARCELONA,kg,FRUTAS CITRICOS,0.859375,25854,22218.28125,5/1/2018
LIMON,BARCELONA,kg,FRUTAS CITRICOS,1.17,14854,17379.18,6/1/2018
LIMON,BARCELONA,kg,FRUTAS CITRICOS,1.478571429,63201,93447.19288,7/1/2018
LIMON,BARCELONA,kg,FRUTAS CITRICOS,1.3325,34109,45450.2425,8/1/2018
LIMON,BARCELONA,kg,FRUTAS CITRICOS,1.570588235,27897,43814.69999,9/1/2018
LIMON,BARCELONA,kg,FRUTAS CITRICOS,1.395454545,62460,87160.09088,10/1/2018
LIMON,BARCELONA,kg,FRUTAS CITRICOS,1.2675,39205,49692.3375,11/1/2018
LIMON,BARCELONA,kg,FRUTAS CITRICOS,1.071428571,17187,18414.64285,12/1/2018
LIMON,BARCELONA,kg,FRUTAS CITRICOS,1.0125,10329,10458.1125,1/1/2019
LIMON,BARCELONA,kg,FRUTAS CITRICOS,0.85,5322,4523.7,2/1/2019
LIMON,BARCELONA,kg,FRUTAS CITRICOS,0.75,23001,17250.75,3/1/2019
LIMON,BARCELONA,kg,FRUTAS CITRICOS,0.839473684,26802,22499.57368,4/1/2019
LIMON,BARCELONA,kg,FRUTAS CITRICOS,0.777272727,31848,24754.58181,5/1/2019
LIMON,BARCELONA,kg,FRUTAS CITRICOS,0.75,17402,13051.5,6/1/2019
LIMON,BARCELONA,kg,FRUTAS CITRICOS,0.788095238,15521,12232.02619,7/1/2019
LIMON,BARCELONA,kg,FRUTAS CITRICOS,1.044117647,27647,28866.72059,8/1/2019
LIMON,BARCELONA,kg,FRUTAS CITRICOS,1.084210526,50791,55068.13683,9/1/2019
LIMON,BARCELONA,kg,FRUTAS CITRICOS,0.986956522,35068,34610.59131,10/1/2019
LIMON,BARCELONA,kg,FRUTAS CITRICOS,0.963157895,32824,31614.69475,11/1/2019
LIMON,BARCELONA,kg,FRUTAS CITRICOS,0.813157895,33955,27610.77632,12/1/2019
LIMON,BARCELONA,kg,FRUTAS CITRICOS,0.85,109,92.65,1/1/2020
LIMON,BARCELONA,kg,FRUTAS CITRICOS,0.8,21948,17558.4,2/1/2020
LIMON,BARCELONA,kg,FRUTAS CITRICOS,0.95,2633,2501.35,6/1/2020
LIMON,BARCELONA,kg,FRUTAS CITRICOS,0.98125,26023,25535.06875,7/1/2020
LIMON,BARCELONA,kg,FRUTAS CITRICOS,1.044444444,12565,13123.44444,8/1/2020
LIMON,BARCELONA,kg,FRUTAS CITRICOS,1.05,2273,2386.65,9/1/2020
LIMON,BARCELONA,kg,FRUTAS CITRICOS,0.9,2927,2634.3,10/1/2020
LIMON,BRASIL,kg,FRUTAS CITRICOS,0.87,20020,17417.4,5/1/2018
LIMON,BRASIL,kg,FRUTAS CITRICOS,1.142307692,16567,18924.61153,6/1/2018
LIMON,BRASIL,kg,FRUTAS CITRICOS,1.35,6027,8136.45,7/1/2018
LIMON,BRASIL,kg,FRUTAS CITRICOS,1.7125,2823,4834.3875,9/1/2018
LIMON,BRASIL,kg,FRUTAS CITRICOS,1.6,10927,17483.2,10/1/2018
LIMON,BRASIL,kg,FRUTAS CITRICOS,0.85,240,204,2/1/2019
LIMON,BRASIL,kg,FRUTAS CITRICOS,0.9,502,451.8,10/1/2020
LIMON,CADIZ,kg,FRUTAS CITRICOS,0.8,55,44,1/1/2018
LIMON,CADIZ,kg,FRUTAS CITRICOS,1.05,108,113.4,1/1/2019
LIMON,CATELLON,kg,FRUTAS CITRICOS,0.95,858664,815730.8,1/1/2018
LIMON,CATELLON,kg,FRUTAS CITRICOS,0.933333333,96682,90236.5333,2/1/2018
LIMON,CATELLON,kg,FRUTAS CITRICOS,0.879166667,15852,13936.55001,3/1/2018
LIMON,CATELLON,kg,FRUTAS CITRICOS,0.9125,52519,47923.5875,4/1/2018
LIMON,CATELLON,kg,FRUTAS CITRICOS,0.866666667,60809,52701.13335,5/1/2018
LIMON,CATELLON,kg,FRUTAS CITRICOS,1.125,31253,35159.625,6/1/2018
LIMON,CATELLON,kg,FRUTAS CITRICOS,1.466666667,3724,5461.866668,7/1/2018
LIMON,CATELLON,kg,FRUTAS CITRICOS,1.308333333,6905,9034.041664,8/1/2018
LIMON,CATELLON,kg,FRUTAS CITRICOS,1.591666667,5080,8085.666668,9/1/2018
LIMON,CATELLON,kg,FRUTAS CITRICOS,1.407692308,13659,19227.66923,10/1/2018
LIMON,CATELLON,kg,FRUTAS CITRICOS,1.25,28112,35140,11/1/2018
LIMON,CATELLON,kg,FRUTAS CITRICOS,1.070588235,48416,51833.59999,12/1/2018
LIMON,CATELLON,kg,FRUTAS CITRICOS,1.025,23206,23786.15,1/1/2019
LIMON,CATELLON,kg,FRUTAS CITRICOS,0.85,23864,20284.4,2/1/2019
LIMON,CATELLON,kg,FRUTAS CITRICOS,0.75,79909,59931.75,3/1/2019
LIMON,CATELLON,kg,FRUTAS CITRICOS,0.838235294,44883,37622.5147,4/1/2019
LIMON,CATELLON,kg,FRUTAS CITRICOS,0.778571429,62176,48408.45717,5/1/2019
LIMON,CATELLON,kg,FRUTAS CITRICOS,0.75,56783,42587.25,6/1/2019
LIMON,CATELLON,kg,FRUTAS CITRICOS,0.786842105,108790,85600.5526,7/1/2019
LIMON,CATELLON,kg,FRUTAS CITRICOS,1.027777778,5471,5622.972223,8/1/2019
LIMON,CATELLON,kg,FRUTAS CITRICOS,1.084615385,7044,7640.030772,9/1/2019
LIMON,CATELLON,kg,FRUTAS CITRICOS,0.983333333,36765,36152.24999,10/1/2019
LIMON,CATELLON,kg,FRUTAS CITRICOS,0.9625,52159,50203.0375,11/1/2019
LIMON,CATELLON,kg,FRUTAS CITRICOS,0.816666667,33353,27238.28334,12/1/2019
LIMON,CATELLON,kg,FRUTAS CITRICOS,0.83125,38690,32161.0625,1/1/2020
LIMON,CATELLON,kg,FRUTAS CITRICOS,0.8,34309,27447.2,2/1/2020
LIMON,CATELLON,kg,FRUTAS CITRICOS,0.911111111,67459,61462.64444,3/1/2020
LIMON,CATELLON,kg,FRUTAS CITRICOS,1.384210526,82776,114579.4105,4/1/2020
LIMON,CATELLON,kg,FRUTAS CITRICOS,1.25,15066,18832.5,5/1/2020
LIMON,CATELLON,kg,FRUTAS CITRICOS,0.982352941,23760,23340.70588,6/1/2020
LIMON,CATELLON,kg,FRUTAS CITRICOS,0.991666667,20403,20232.97501,7/1/2020
LIMON,CATELLON,kg,FRUTAS CITRICOS,1.061538462,10185,10811.76924,8/1/2020
LIMON,CATELLON,kg,FRUTAS CITRICOS,1.083333333,14210,15394.16666,9/1/2020
LIMON,CATELLON,kg,FRUTAS CITRICOS,0.9,7743,6968.7,10/1/2020
LIMON,CATELLON,kg,FRUTAS CITRICOS,0.766666667,9044,6933.733336,11/1/2020
LIMON,CIUDAD REAL,kg,FRUTAS CITRICOS,0.75,2366,1774.5,6/1/2019
LIMON,CORDOBA,kg,FRUTAS CITRICOS,1.1625,16242,18881.325,6/1/2018
LIMON,CORDOBA,kg,FRUTAS CITRICOS,0.75,995,746.25,3/1/2019
LIMON,CORDOBA,kg,FRUTAS CITRICOS,0.75,1071,803.25,12/1/2019
LIMON,CORDOBA,kg,FRUTAS CITRICOS,0.975,13456,13119.6,3/1/2020
LIMON,FRANCIA,kg,FRUTAS CITRICOS,0.85,247,209.95,1/1/2018
LIMON,FRANCIA,kg,FRUTAS CITRICOS,0.85,240,204,3/1/2018
LIMON,FRANCIA,kg,FRUTAS CITRICOS,0.9,195,175.5,4/1/2018
LIMON,FRANCIA,kg,FRUTAS CITRICOS,1.15,156,179.4,6/1/2018
LIMON,FRANCIA,kg,FRUTAS CITRICOS,1.533333333,22339,34253.13333,7/1/2018
LIMON,FRANCIA,kg,FRUTAS CITRICOS,1.316666667,6707,8830.883336,8/1/2018
LIMON,FRANCIA,kg,FRUTAS CITRICOS,1.3,247,321.1,11/1/2018
LIMON,FRANCIA,kg,FRUTAS CITRICOS,1,240,240,12/1/2018
LIMON,FRANCIA,kg,FRUTAS CITRICOS,1.05,480,504,1/1/2019
LIMON,FRANCIA,kg,FRUTAS CITRICOS,0.75,487,365.25,6/1/2019
LIMON,FRANCIA,kg,FRUTAS CITRICOS,0.75,499,374.25,7/1/2019
LIMON,FRANCIA,kg,FRUTAS CITRICOS,1.225,1472,1803.2,4/1/2020
LIMON,FRANCIA,kg,FRUTAS CITRICOS,0.95,1152,1094.4,7/1/2020
LIMON,GERONA,kg,FRUTAS CITRICOS,1.8,1874,3373.2,9/1/2018
LIMON,GERONA,kg,FRUTAS CITRICOS,1.35,12,16.2,11/1/2018
LIMON,GERONA,kg,FRUTAS CITRICOS,1,24,24,12/1/2018
LIMON,GERONA,kg,FRUTAS CITRICOS,0.95,6,5.7,1/1/2019
LIMON,GERONA,kg,FRUTAS CITRICOS,0.75,3442,2581.5,3/1/2019
LIMON,GERONA,kg,FRUTAS CITRICOS,0.85,6,5.1,4/1/2019
LIMON,GERONA,kg,FRUTAS CITRICOS,1.4375,4005,5757.1875,4/1/2020
LIMON,GERONA,kg,FRUTAS CITRICOS,1,2400,2400,7/1/2020
LIMON,GERONA,kg,FRUTAS CITRICOS,1.05,2100,2205,8/1/2020
LIMON,GERONA,kg,FRUTAS CITRICOS,0.9,1009,908.1,10/1/2020
LIMON,GRANADA,kg,FRUTAS CITRICOS,1,91,91,3/1/2018
LIMON,GRANADA,kg,FRUTAS CITRICOS,1.35,240,324,8/1/2018
LIMON,GRANADA,kg,FRUTAS CITRICOS,1.35,19,25.65,11/1/2018
LIMON,GRANADA,kg,FRUTAS CITRICOS,0.85,166,141.1,2/1/2019
LIMON,GRANADA,kg,FRUTAS CITRICOS,0.75,157,117.75,3/1/2019
LIMON,GRANADA,kg,FRUTAS CITRICOS,0.825,20,16.5,4/1/2019
LIMON,GRANADA,kg,FRUTAS CITRICOS,0.75,550,412.5,6/1/2019
LIMON,GRANADA,kg,FRUTAS CITRICOS,0.97,208,201.76,11/1/2019
LIMON,GRANADA,kg,FRUTAS CITRICOS,0.725,131,94.975,12/1/2019
LIMON,GRANADA,kg,FRUTAS CITRICOS,0.8,12,9.6,1/1/2020
LIMON,GRANADA,kg,FRUTAS CITRICOS,0.8,120,96,3/1/2020
LIMON,GRANADA,kg,FRUTAS CITRICOS,1.6,25,40,4/1/2020
LIMON,GRANADA,kg,FRUTAS CITRICOS,1.0125,1054,1067.175,6/1/2020
LIMON,GRANADA,kg,FRUTAS CITRICOS,1.05,9,9.45,9/1/2020
LIMON,GRECIA,kg,FRUTAS CITRICOS,1.3,22032,28641.6,8/1/2018
LIMON,GUADALAJARA,kg,FRUTAS CITRICOS,0.927777778,17562,16293.63334,6/1/2020
LIMON,GUADALAJARA,kg,FRUTAS CITRICOS,0.95,1560,1482,7/1/2020
