product,origen,Unidad,familia,price_mean,Volumen,Valor (en euros),DATE
LECHUGA LARGA,ALICANTE,kg,HORTALIZAS HOJA,0.5,18708.0,9354.0,2019-11-01
LECHUGA LARGA,ALICANTE,kg,HORTALIZAS HOJA,0.522727273,39816.0,20812.909101768,2019-12-01
LECHUGA LARGA,ALICANTE,kg,HORTALIZAS HOJA,0.670833333,20668.0,13864.783326444001,2020-01-01
LECHUGA LARGA,ALICANTE,kg,HORTALIZAS HOJA,0.645454545,5704.0,3681.67272468,2020-02-01
LECHUGA LARGA,ALICANTE,kg,HORTALIZAS HOJA,0.628571429,32585.0,20482.000013965,2020-03-01
LECHUGA LARGA,ALICANTE,kg,HORTALIZAS HOJA,0.642857143,15536.0,9987.428573648,2020-04-01
LECHUGA LARGA,ALICANTE,kg,HORTALIZAS HOJA,0.558333333,18716.0,10449.766660428,2020-05-01
LECHUGA LARGA,ALICANTE,kg,HORTALIZAS HOJA,0.521428571,17904.0,9335.657135184,2020-06-01
LECHUGA LARGA,ALICANTE,kg,HORTALIZAS HOJA,0.483333333,14592.0,7052.799995136,2020-07-01
LECHUGA LARGA,ALICANTE,kg,HORTALIZAS HOJA,0.531818182,27776.0,14771.781823231999,2020-08-01
LECHUGA LARGA,ALICANTE,kg,HORTALIZAS HOJA,0.542857143,19992.0,10852.800002856,2020-09-01
LECHUGA LARGA,ALICANTE,kg,HORTALIZAS HOJA,0.45,18660.0,8397.0,2020-10-01
LECHUGA LARGA,ALICANTE,kg,HORTALIZAS HOJA,0.6125,17544.0,10745.7,2020-11-01
LECHUGA LARGA,ALMERIA,kg,HORTALIZAS HOJA,0.4,8100.0,3240.0,2018-01-01
LECHUGA LARGA,ALMERIA,kg,HORTALIZAS HOJA,0.733333333,2390.0,1752.66666587,2018-02-01
LECHUGA LARGA,ALMERIA,kg,HORTALIZAS HOJA,0.33,1281.0,422.73,2018-03-01
LECHUGA LARGA,ALMERIA,kg,HORTALIZAS HOJA,0.388,3070.0,1191.16,2018-04-01
LECHUGA LARGA,ALMERIA,kg,HORTALIZAS HOJA,0.425,1647.0,699.975,2018-05-01
LECHUGA LARGA,ALMERIA,kg,HORTALIZAS HOJA,0.5625,8161.0,4590.5625,2018-09-01
LECHUGA LARGA,ALMERIA,kg,HORTALIZAS HOJA,0.71,7131.0,5063.009999999999,2018-10-01
LECHUGA LARGA,ALMERIA,kg,HORTALIZAS HOJA,0.590625,6306.0,3724.48125,2018-11-01
LECHUGA LARGA,ALMERIA,kg,HORTALIZAS HOJA,0.6,13954.0,8372.4,2018-12-01
LECHUGA LARGA,ALMERIA,kg,HORTALIZAS HOJA,0.666666667,10452.0,6968.0000034839995,2019-01-01
LECHUGA LARGA,ALMERIA,kg,HORTALIZAS HOJA,0.611111111,15620.0,9545.55555382,2019-02-01
LECHUGA LARGA,ALMERIA,kg,HORTALIZAS HOJA,0.505263158,13056.0,6596.715790848,2019-03-01
LECHUGA LARGA,ALMERIA,kg,HORTALIZAS HOJA,0.48,9810.0,4708.8,2019-04-01
LECHUGA LARGA,ALMERIA,kg,HORTALIZAS HOJA,0.509090909,13392.0,6817.745453328,2019-05-01
LECHUGA LARGA,ALMERIA,kg,HORTALIZAS HOJA,0.557142857,12190.0,6791.57142683,2019-06-01
LECHUGA LARGA,ALMERIA,kg,HORTALIZAS HOJA,0.565384615,6232.0,3523.47692068,2019-07-01
LECHUGA LARGA,ALMERIA,kg,HORTALIZAS HOJA,0.55,336.0,184.8,2019-08-01
LECHUGA LARGA,ALMERIA,kg,HORTALIZAS HOJA,0.578571429,130728.0,75635.485770312,2019-09-01
LECHUGA LARGA,ALMERIA,kg,HORTALIZAS HOJA,0.5,360.0,180.0,2019-10-01
LECHUGA LARGA,ALMERIA,kg,HORTALIZAS HOJA,0.5125,2088.0,1070.1,2019-11-01
LECHUGA LARGA,ALMERIA,kg,HORTALIZAS HOJA,0.67,3840.0,2572.8,2020-03-01
LECHUGA LARGA,ALMERIA,kg,HORTALIZAS HOJA,0.588888889,4182.0,2462.7333337980003,2020-04-01
LECHUGA LARGA,ALMERIA,kg,HORTALIZAS HOJA,0.576315789,10290.0,5930.2894688100005,2020-05-01
LECHUGA LARGA,ALMERIA,kg,HORTALIZAS HOJA,0.508333333,10136.0,5152.466663288001,2020-06-01
LECHUGA LARGA,ALMERIA,kg,HORTALIZAS HOJA,0.45,5760.0,2592.0,2020-07-01
LECHUGA LARGA,ALMERIA,kg,HORTALIZAS HOJA,0.515,7286.0,3752.29,2020-08-01
LECHUGA LARGA,ALMERIA,kg,HORTALIZAS HOJA,0.54,15324.0,8274.960000000001,2020-09-01
LECHUGA LARGA,ALMERIA,kg,HORTALIZAS HOJA,0.442857143,13562.0,6006.028573366,2020-10-01
LECHUGA LARGA,ALMERIA,kg,HORTALIZAS HOJA,0.589473684,10708.0,6312.084208272,2020-11-01
LECHUGA LARGA,BADAJOZ,kg,HORTALIZAS HOJA,0.6,264.0,158.4,2019-03-01
LECHUGA LARGA,BADAJOZ,kg,HORTALIZAS HOJA,0.6,160.0,96.0,2019-10-01
LECHUGA LARGA,BARCELONA,kg,HORTALIZAS HOJA,0.395238095,73109.0,28895.461887355003,2018-01-01
LECHUGA LARGA,BARCELONA,kg,HORTALIZAS HOJA,0.4875,79903.0,38952.7125,2018-02-01
LECHUGA LARGA,BARCELONA,kg,HORTALIZAS HOJA,0.31047619,93185.0,28931.72376515,2018-03-01
LECHUGA LARGA,BARCELONA,kg,HORTALIZAS HOJA,0.362,78116.0,28277.992,2018-04-01
LECHUGA LARGA,BARCELONA,kg,HORTALIZAS HOJA,0.479545455,161654.0,77520.44098257,2018-05-01
LECHUGA LARGA,BARCELONA,kg,HORTALIZAS HOJA,0.561904762,182492.0,102543.12382690399,2018-06-01
LECHUGA LARGA,BARCELONA,kg,HORTALIZAS HOJA,0.433181818,184868.0,80081.456330024,2018-07-01
LECHUGA LARGA,BARCELONA,kg,HORTALIZAS HOJA,0.449545455,189739.0,85296.305086245,2018-08-01
LECHUGA LARGA,BARCELONA,kg,HORTALIZAS HOJA,0.552777778,162106.0,89608.594480468,2018-09-01
LECHUGA LARGA,BARCELONA,kg,HORTALIZAS HOJA,0.701363636,154947.0,108674.191307292,2018-10-01
LECHUGA LARGA,BARCELONA,kg,HORTALIZAS HOJA,0.6,121495.0,72897.0,2018-11-01
LECHUGA LARGA,BARCELONA,kg,HORTALIZAS HOJA,0.6,77369.0,46421.4,2018-12-01
LECHUGA LARGA,BARCELONA,kg,HORTALIZAS HOJA,0.661363636,52518.0,34733.495435448,2019-01-01
LECHUGA LARGA,BARCELONA,kg,HORTALIZAS HOJA,0.55,2215.0,1218.25,2019-02-01
LECHUGA LARGA,BARCELONA,kg,HORTALIZAS HOJA,0.4875,20157.0,9826.5375,2019-04-01
LECHUGA LARGA,BARCELONA,kg,HORTALIZAS HOJA,0.6,53655.0,32193.0,2019-06-01
LECHUGA LARGA,BARCELONA,kg,HORTALIZAS HOJA,0.55,84037.0,46220.350000000006,2019-07-01
LECHUGA LARGA,BARCELONA,kg,HORTALIZAS HOJA,0.53,1728.0,915.84,2019-09-01
LECHUGA LARGA,BARCELONA,kg,HORTALIZAS HOJA,0.475,3368.0,1599.8,2019-11-01
LECHUGA LARGA,BARCELONA,kg,HORTALIZAS HOJA,0.526470588,53354.0,28089.311752152,2019-12-01
LECHUGA LARGA,BARCELONA,kg,HORTALIZAS HOJA,0.694444444,2628.0,1824.999998832,2020-01-01
LECHUGA LARGA,BARCELONA,kg,HORTALIZAS HOJA,0.623684211,23651.0,14750.755274361001,2020-02-01
LECHUGA LARGA,BARCELONA,kg,HORTALIZAS HOJA,0.7,2116.0,1481.1999999999998,2020-03-01
LECHUGA LARGA,BARCELONA,kg,HORTALIZAS HOJA,0.661538462,10642.0,7040.092312604,2020-04-01
LECHUGA LARGA,BARCELONA,kg,HORTALIZAS HOJA,0.55,16079.0,8843.45,2020-06-01
LECHUGA LARGA,BARCELONA,kg,HORTALIZAS HOJA,0.516666667,8809.0,4551.316669602999,2020-07-01
LECHUGA LARGA,BELGICA,kg,HORTALIZAS HOJA,0.55,80000.0,44000.0,2019-07-01
LECHUGA LARGA,CACERES,kg,HORTALIZAS HOJA,0.55,240.0,132.0,2019-05-01
LECHUGA LARGA,CATELLON,kg,HORTALIZAS HOJA,0.395238095,99851.0,39464.919023845,2018-01-01
LECHUGA LARGA,CATELLON,kg,HORTALIZAS HOJA,0.4875,58109.0,28328.1375,2018-02-01
LECHUGA LARGA,CATELLON,kg,HORTALIZAS HOJA,0.31047619,97271.0,30200.32947749,2018-03-01
LECHUGA LARGA,CATELLON,kg,HORTALIZAS HOJA,0.362,111087.0,40213.494,2018-04-01
LECHUGA LARGA,CATELLON,kg,HORTALIZAS HOJA,0.479545455,60433.0,28980.370482015,2018-05-01
LECHUGA LARGA,CATELLON,kg,HORTALIZAS HOJA,0.561904762,47129.0,26482.009528297996,2018-06-01
LECHUGA LARGA,CATELLON,kg,HORTALIZAS HOJA,0.433684211,16357.0,7093.7726393269995,2018-07-01
LECHUGA LARGA,CATELLON,kg,HORTALIZAS HOJA,0.449230769,14468.0,6499.470765892,2018-08-01
LECHUGA LARGA,CATELLON,kg,HORTALIZAS HOJA,0.552777778,28436.0,15718.788895208001,2018-09-01
LECHUGA LARGA,CATELLON,kg,HORTALIZAS HOJA,0.70047619,57669.0,40395.76140111,2018-10-01
LECHUGA LARGA,CATELLON,kg,HORTALIZAS HOJA,0.6,42690.0,25614.0,2018-11-01
LECHUGA LARGA,CATELLON,kg,HORTALIZAS HOJA,0.6,40925.0,24555.0,2018-12-01
LECHUGA LARGA,CATELLON,kg,HORTALIZAS HOJA,0.664285714,51542.0,34238.614270988,2019-01-01
LECHUGA LARGA,CATELLON,kg,HORTALIZAS HOJA,0.6025,44194.0,26626.885000000002,2019-02-01
LECHUGA LARGA,CATELLON,kg,HORTALIZAS HOJA,0.502380952,89516.0,44971.133299232,2019-03-01
LECHUGA LARGA,CATELLON,kg,HORTALIZAS HOJA,0.48,88744.0,42597.119999999995,2019-04-01
LECHUGA LARGA,CATELLON,kg,HORTALIZAS HOJA,0.502631579,30921.0,15541.871054259,2019-05-01
LECHUGA LARGA,CATELLON,kg,HORTALIZAS HOJA,0.564285714,16386.0,9246.385709604001,2019-06-01
LECHUGA LARGA,CATELLON,kg,HORTALIZAS HOJA,0.565384615,13187.0,7455.726918005001,2019-07-01
LECHUGA LARGA,CATELLON,kg,HORTALIZAS HOJA,0.55625,12570.0,6992.0625,2019-08-01
LECHUGA LARGA,CATELLON,kg,HORTALIZAS HOJA,0.547058824,17962.0,9826.270596688,2019-09-01
LECHUGA LARGA,CATELLON,kg,HORTALIZAS HOJA,0.535,30902.0,16532.57,2019-10-01
LECHUGA LARGA,CATELLON,kg,HORTALIZAS HOJA,0.5,22800.0,11400.0,2019-11-01
LECHUGA LARGA,CATELLON,kg,HORTALIZAS HOJA,0.534210526,49100.0,26229.736826599998,2019-12-01
LECHUGA LARGA,CATELLON,kg,HORTALIZAS HOJA,0.658333333,24436.0,16087.033325187998,2020-01-01
LECHUGA LARGA,CATELLON,kg,HORTALIZAS HOJA,0.6275,26325.0,16518.9375,2020-02-01
LECHUGA LARGA,CATELLON,kg,HORTALIZAS HOJA,0.633333333,42190.0,26720.33331927,2020-03-01
LECHUGA LARGA,CATELLON,kg,HORTALIZAS HOJA,0.645,55478.0,35783.31,2020-04-01
LECHUGA LARGA,CATELLON,kg,HORTALIZAS HOJA,0.590625,15880.0,9379.125,2020-05-01
LECHUGA LARGA,CATELLON,kg,HORTALIZAS HOJA,0.527272727,15450.0,8146.363632150001,2020-06-01
LECHUGA LARGA,CATELLON,kg,HORTALIZAS HOJA,0.477272727,11030.0,5264.31817881,2020-07-01
LECHUGA LARGA,CATELLON,kg,HORTALIZAS HOJA,0.522727273,6204.0,3243.000001692,2020-08-01
LECHUGA LARGA,CATELLON,kg,HORTALIZAS HOJA,0.533333333,27195.0,14503.999990934999,2020-09-01
LECHUGA LARGA,CATELLON,kg,HORTALIZAS HOJA,0.4375,25058.0,10962.875,2020-10-01
LECHUGA LARGA,CATELLON,kg,HORTALIZAS HOJA,0.580769231,11314.0,6570.823079534,2020-11-01
LECHUGA LARGA,GERONA,kg,HORTALIZAS HOJA,0.4,300.0,120.0,2018-01-01
LECHUGA LARGA,GERONA,kg,HORTALIZAS HOJA,0.4,240.0,96.0,2018-04-01
LECHUGA LARGA,GERONA,kg,HORTALIZAS HOJA,0.6,300.0,180.0,2019-01-01
LECHUGA LARGA,GERONA,kg,HORTALIZAS HOJA,0.633333333,1080.0,683.99999964,2019-02-01
LECHUGA LARGA,GRANADA,kg,HORTALIZAS HOJA,0.4,1800.0,720.0,2018-01-01
LECHUGA LARGA,GRANADA,kg,HORTALIZAS HOJA,0.381666667,16170.0,6171.5500053900005,2018-04-01
LECHUGA LARGA,GRANADA,kg,HORTALIZAS HOJA,0.478571429,41220.0,19726.71430338,2018-05-01
LECHUGA LARGA,GRANADA,kg,HORTALIZAS HOJA,0.5625,37680.0,21195.0,2018-06-01
LECHUGA LARGA,GRANADA,kg,HORTALIZAS HOJA,0.433181818,51822.0,22448.348172396,2018-07-01
LECHUGA LARGA,GRANADA,kg,HORTALIZAS HOJA,0.44952381,58740.0,26405.0285994,2018-08-01
LECHUGA LARGA,GRANADA,kg,HORTALIZAS HOJA,0.540625,55200.0,29842.5,2018-09-01
LECHUGA LARGA,GRANADA,kg,HORTALIZAS HOJA,0.702222222,33090.0,23236.53332598,2018-10-01
LECHUGA LARGA,GRANADA,kg,HORTALIZAS HOJA,0.6,35208.0,21124.8,2018-11-01
LECHUGA LARGA,GRANADA,kg,HORTALIZAS HOJA,0.6,61730.0,37038.0,2018-12-01
LECHUGA LARGA,GRANADA,kg,HORTALIZAS HOJA,0.6675,85530.0,57091.275,2019-01-01
LECHUGA LARGA,GRANADA,kg,HORTALIZAS HOJA,0.6025,62100.0,37415.25,2019-02-01
LECHUGA LARGA,GRANADA,kg,HORTALIZAS HOJA,0.502631579,36930.0,18562.18421247,2019-03-01
LECHUGA LARGA,GRANADA,kg,HORTALIZAS HOJA,0.479411765,19470.0,9334.14706455,2019-04-01
LECHUGA LARGA,GRANADA,kg,HORTALIZAS HOJA,0.505,28050.0,14165.25,2019-05-01
LECHUGA LARGA,GRANADA,kg,HORTALIZAS HOJA,0.564705882,26730.0,15094.588225860001,2019-06-01
LECHUGA LARGA,GRANADA,kg,HORTALIZAS HOJA,0.558695652,39270.0,21939.97825404,2019-07-01
LECHUGA LARGA,GRANADA,kg,HORTALIZAS HOJA,0.555263158,41100.0,22821.3157938,2019-08-01
LECHUGA LARGA,GRANADA,kg,HORTALIZAS HOJA,0.536842105,33840.0,18166.736833199997,2019-09-01
LECHUGA LARGA,GRANADA,kg,HORTALIZAS HOJA,0.5375,31878.0,17134.425,2019-10-01
LECHUGA LARGA,GRANADA,kg,HORTALIZAS HOJA,0.5,40050.0,20025.0,2019-11-01
LECHUGA LARGA,GRANADA,kg,HORTALIZAS HOJA,0.534210526,47190.0,25209.39472194,2019-12-01
LECHUGA LARGA,GRANADA,kg,HORTALIZAS HOJA,0.673809524,63918.0,43068.557155032,2020-01-01
LECHUGA LARGA,GRANADA,kg,HORTALIZAS HOJA,0.6275,89430.0,56117.325,2020-02-01
LECHUGA LARGA,GRANADA,kg,HORTALIZAS HOJA,0.628571429,95460.0,60003.428612339994,2020-03-01
LECHUGA LARGA,GRANADA,kg,HORTALIZAS HOJA,0.645,86340.0,55689.3,2020-04-01
LECHUGA LARGA,GRANADA,kg,HORTALIZAS HOJA,0.5775,36870.0,21292.425,2020-05-01
LECHUGA LARGA,GRANADA,kg,HORTALIZAS HOJA,0.5125,34878.0,17874.975,2020-06-01
LECHUGA LARGA,GRANADA,kg,HORTALIZAS HOJA,0.48,40290.0,19339.2,2020-07-01
LECHUGA LARGA,GRANADA,kg,HORTALIZAS HOJA,0.522222222,31380.0,16387.33332636,2020-08-01
LECHUGA LARGA,GRANADA,kg,HORTALIZAS HOJA,0.54,51246.0,27672.84,2020-09-01
LECHUGA LARGA,GRANADA,kg,HORTALIZAS HOJA,0.445,49050.0,21827.25,2020-10-01
LECHUGA LARGA,GRANADA,kg,HORTALIZAS HOJA,0.633333333,26190.0,16586.99999127,2020-11-01
LECHUGA LARGA,GUADALAJARA,kg,HORTALIZAS HOJA,0.6,8.0,4.8,2020-05-01
LECHUGA LARGA,HUELVA,kg,HORTALIZAS HOJA,0.45,820.0,369.0,2019-12-01
LECHUGA LARGA,ISLANDIA,kg,HORTALIZAS HOJA,0.3,27.0,8.1,2018-04-01
LECHUGA LARGA,ITALIA,kg,HORTALIZAS HOJA,0.55,282.0,155.10000000000002,2020-11-01
LECHUGA LARGA,LERIDA,kg,HORTALIZAS HOJA,0.55,1500.0,825.0000000000001,2019-03-01
LECHUGA LARGA,LOGROÑO,kg,HORTALIZAS HOJA,0.475,990.0,470.25,2019-10-01
LECHUGA LARGA,LOGROÑO,kg,HORTALIZAS HOJA,0.51,2064.0,1052.64,2019-11-01
LECHUGA LARGA,LOGROÑO,kg,HORTALIZAS HOJA,0.5,330.0,165.0,2019-12-01
LECHUGA LARGA,LOGROÑO,kg,HORTALIZAS HOJA,0.68125,5346.0,3641.9625,2020-03-01
LECHUGA LARGA,LOGROÑO,kg,HORTALIZAS HOJA,0.6,600.0,360.0,2020-04-01
LECHUGA LARGA,LOGROÑO,kg,HORTALIZAS HOJA,0.75,576.0,432.0,2020-05-01
LECHUGA LARGA,LOGROÑO,kg,HORTALIZAS HOJA,0.733333333,1482.0,1086.799999506,2020-11-01
LECHUGA LARGA,MADRID,kg,HORTALIZAS HOJA,0.433333333,180.0,77.99999994,2019-04-01
LECHUGA LARGA,MURCIA,kg,HORTALIZAS HOJA,0.395238095,21328.0,8429.63809016,2018-01-01
LECHUGA LARGA,MURCIA,kg,HORTALIZAS HOJA,0.52,13093.0,6808.360000000001,2018-02-01
LECHUGA LARGA,MURCIA,kg,HORTALIZAS HOJA,0.3175,6982.0,2216.785,2018-03-01
LECHUGA LARGA,MURCIA,kg,HORTALIZAS HOJA,0.363333333,24388.0,8860.973325203999,2018-04-01
LECHUGA LARGA,MURCIA,kg,HORTALIZAS HOJA,0.479545455,41850.0,20068.97729175,2018-05-01
LECHUGA LARGA,MURCIA,kg,HORTALIZAS HOJA,0.561904762,56139.0,31544.771433918,2018-06-01
LECHUGA LARGA,MURCIA,kg,HORTALIZAS HOJA,0.433181818,46780.0,20264.24544604,2018-07-01
LECHUGA LARGA,MURCIA,kg,HORTALIZAS HOJA,0.449444444,18650.0,8382.1388806,2018-08-01
LECHUGA LARGA,MURCIA,kg,HORTALIZAS HOJA,0.544117647,16246.0,8839.735293161999,2018-09-01
LECHUGA LARGA,MURCIA,kg,HORTALIZAS HOJA,0.7015,20137.0,14126.1055,2018-10-01
LECHUGA LARGA,MURCIA,kg,HORTALIZAS HOJA,0.597368421,241188.0,144078.094724148,2018-11-01
LECHUGA LARGA,MURCIA,kg,HORTALIZAS HOJA,0.6,26193.0,15715.8,2018-12-01
LECHUGA LARGA,MURCIA,kg,HORTALIZAS HOJA,0.661363636,49248.0,32570.836345728003,2019-01-01
LECHUGA LARGA,MURCIA,kg,HORTALIZAS HOJA,0.6025,105729.0,63701.7225,2019-02-01
LECHUGA LARGA,MURCIA,kg,HORTALIZAS HOJA,0.502380952,112776.0,56656.514242752,2019-03-01
LECHUGA LARGA,MURCIA,kg,HORTALIZAS HOJA,0.48,103016.0,49447.68,2019-04-01
LECHUGA LARGA,MURCIA,kg,HORTALIZAS HOJA,0.509090909,191655.0,97569.818164395,2019-05-01
LECHUGA LARGA,MURCIA,kg,HORTALIZAS HOJA,0.566666667,163253.0,92510.033387751,2019-06-01
LECHUGA LARGA,MURCIA,kg,HORTALIZAS HOJA,0.558695652,145246.0,81148.30867039201,2019-07-01
LECHUGA LARGA,MURCIA,kg,HORTALIZAS HOJA,0.55952381,195679.0,109487.05961699,2019-08-01
LECHUGA LARGA,MURCIA,kg,HORTALIZAS HOJA,0.536842105,219601.0,117891.06310010499,2019-09-01
LECHUGA LARGA,MURCIA,kg,HORTALIZAS HOJA,0.534782609,228906.0,122414.947895754,2019-10-01
LECHUGA LARGA,MURCIA,kg,HORTALIZAS HOJA,0.5,317317.0,158658.5,2019-11-01
LECHUGA LARGA,MURCIA,kg,HORTALIZAS HOJA,0.534210526,67354.0,35981.215768204,2019-12-01
LECHUGA LARGA,MURCIA,kg,HORTALIZAS HOJA,0.673809524,138174.0,93102.957169176,2020-01-01
LECHUGA LARGA,MURCIA,kg,HORTALIZAS HOJA,0.6275,77792.0,48814.479999999996,2020-02-01
LECHUGA LARGA,MURCIA,kg,HORTALIZAS HOJA,0.631818182,91610.0,57880.863653019995,2020-03-01
LECHUGA LARGA,MURCIA,kg,HORTALIZAS HOJA,0.645,100110.0,64570.950000000004,2020-04-01
LECHUGA LARGA,MURCIA,kg,HORTALIZAS HOJA,0.5775,201843.0,116564.3325,2020-05-01
LECHUGA LARGA,MURCIA,kg,HORTALIZAS HOJA,0.5125,180490.0,92501.12499999999,2020-06-01
LECHUGA LARGA,MURCIA,kg,HORTALIZAS HOJA,0.476086957,185147.0,88146.071827679,2020-07-01
LECHUGA LARGA,MURCIA,kg,HORTALIZAS HOJA,0.519047619,161874.0,84020.314278006,2020-08-01
LECHUGA LARGA,MURCIA,kg,HORTALIZAS HOJA,0.54,202120.0,109144.8,2020-09-01
LECHUGA LARGA,MURCIA,kg,HORTALIZAS HOJA,0.442857143,135785.0,60133.357162255,2020-10-01
LECHUGA LARGA,MURCIA,kg,HORTALIZAS HOJA,0.60952381,117644.0,71706.81910364,2020-11-01
LECHUGA LARGA,NAVARRA,kg,HORTALIZAS HOJA,0.4,280.0,112.0,2018-07-01
LECHUGA LARGA,OTRAS PROVINCIAS,kg,HORTALIZAS HOJA,0.35,4395.0,1538.25,2018-04-01
LECHUGA LARGA,OTRAS PROVINCIAS,kg,HORTALIZAS HOJA,0.44,624.0,274.56,2018-07-01
LECHUGA LARGA,OTRAS PROVINCIAS,kg,HORTALIZAS HOJA,0.45,1915.0,861.75,2018-08-01
LECHUGA LARGA,OTRAS PROVINCIAS,kg,HORTALIZAS HOJA,0.64,3659.0,2341.76,2018-09-01
LECHUGA LARGA,OTRAS PROVINCIAS,kg,HORTALIZAS HOJA,0.68625,4563.0,3131.3587500000003,2018-10-01
LECHUGA LARGA,OTRAS PROVINCIAS,kg,HORTALIZAS HOJA,0.64,4385.0,2806.4,2018-11-01
LECHUGA LARGA,OTRAS PROVINCIAS,kg,HORTALIZAS HOJA,0.6,3874.0,2324.4,2018-12-01
LECHUGA LARGA,OTRAS PROVINCIAS,kg,HORTALIZAS HOJA,0.633333333,3730.0,2362.33333209,2019-01-01
LECHUGA LARGA,OTRAS PROVINCIAS,kg,HORTALIZAS HOJA,0.55,80.0,44.0,2019-02-01
LECHUGA LARGA,OTRAS PROVINCIAS,kg,HORTALIZAS HOJA,0.483333333,2680.0,1295.33333244,2019-04-01
LECHUGA LARGA,OTRAS PROVINCIAS,kg,HORTALIZAS HOJA,0.6,6150.0,3690.0,2019-06-01
LECHUGA LARGA,OTRAS PROVINCIAS,kg,HORTALIZAS HOJA,0.55,4880.0,2684.0,2019-07-01
LECHUGA LARGA,OTRAS PROVINCIAS,kg,HORTALIZAS HOJA,0.511111111,996.0,509.066666556,2019-12-01
LECHUGA LARGA,OTRAS PROVINCIAS,kg,HORTALIZAS HOJA,0.7375,2470.0,1821.625,2020-02-01
LECHUGA LARGA,OTRAS PROVINCIAS,kg,HORTALIZAS HOJA,0.55,968.0,532.4000000000001,2020-06-01
LECHUGA LARGA,OTRAS PROVINCIAS,kg,HORTALIZAS HOJA,0.5,312.0,156.0,2020-07-01
LECHUGA LARGA,OTROS AMERICA,kg,HORTALIZAS HOJA,0.5,360.0,180.0,2019-04-01
LECHUGA LARGA,PALENCIA,kg,HORTALIZAS HOJA,0.3,24.0,7.199999999999999,2018-03-01
LECHUGA LARGA,PALENCIA,kg,HORTALIZAS HOJA,0.5,16.0,8.0,2018-05-01
LECHUGA LARGA,PALENCIA,kg,HORTALIZAS HOJA,0.55,168.0,92.4,2018-06-01
LECHUGA LARGA,SEVILLA,kg,HORTALIZAS HOJA,0.65,600.0,390.0,2019-02-01
LECHUGA LARGA,TARRAGONA,kg,HORTALIZAS HOJA,0.4,336.0,134.4,2018-01-01
LECHUGA LARGA,TARRAGONA,kg,HORTALIZAS HOJA,0.375,206.0,77.25,2018-02-01
LECHUGA LARGA,TARRAGONA,kg,HORTALIZAS HOJA,0.303636364,3058.0,928.5200011119999,2018-03-01
LECHUGA LARGA,TARRAGONA,kg,HORTALIZAS HOJA,0.366,3114.0,1139.724,2018-04-01
LECHUGA LARGA,TARRAGONA,kg,HORTALIZAS HOJA,0.478125,12032.0,5752.8,2018-05-01
LECHUGA LARGA,TARRAGONA,kg,HORTALIZAS HOJA,0.561764706,18330.0,10297.14706098,2018-06-01
LECHUGA LARGA,TARRAGONA,kg,HORTALIZAS HOJA,0.432857143,22994.0,9953.117146142,2018-07-01
LECHUGA LARGA,TARRAGONA,kg,HORTALIZAS HOJA,0.449285714,12744.0,5725.697139216,2018-08-01
LECHUGA LARGA,TARRAGONA,kg,HORTALIZAS HOJA,0.563333333,12734.0,7173.486662422,2018-09-01
LECHUGA LARGA,TARRAGONA,kg,HORTALIZAS HOJA,0.7025,11480.0,8064.7,2018-10-01
LECHUGA LARGA,TARRAGONA,kg,HORTALIZAS HOJA,0.61,10556.0,6439.16,2018-11-01
LECHUGA LARGA,TARRAGONA,kg,HORTALIZAS HOJA,0.7,2272.0,1590.3999999999999,2019-01-01
LECHUGA LARGA,TARRAGONA,kg,HORTALIZAS HOJA,0.625,4752.0,2970.0,2019-02-01
LECHUGA LARGA,TARRAGONA,kg,HORTALIZAS HOJA,0.5,748.0,374.0,2019-03-01
LECHUGA LARGA,TARRAGONA,kg,HORTALIZAS HOJA,0.478571429,4566.0,2185.157144814,2019-04-01
LECHUGA LARGA,TARRAGONA,kg,HORTALIZAS HOJA,0.506666667,17474.0,8853.493339158,2019-05-01
LECHUGA LARGA,TARRAGONA,kg,HORTALIZAS HOJA,0.564705882,15330.0,8656.941171060002,2019-06-01
LECHUGA LARGA,TARRAGONA,kg,HORTALIZAS HOJA,0.558695652,16832.0,9403.965214464,2019-07-01
LECHUGA LARGA,TARRAGONA,kg,HORTALIZAS HOJA,0.556666667,14454.0,8046.060004818,2019-08-01
LECHUGA LARGA,TARRAGONA,kg,HORTALIZAS HOJA,0.538235294,11186.0,6020.699998684,2019-09-01
LECHUGA LARGA,TARRAGONA,kg,HORTALIZAS HOJA,0.5375,17682.0,9504.074999999999,2019-10-01
LECHUGA LARGA,TARRAGONA,kg,HORTALIZAS HOJA,0.483333333,12186.0,5889.899995938,2019-11-01
LECHUGA LARGA,TARRAGONA,kg,HORTALIZAS HOJA,0.575,3288.0,1890.6,2019-12-01
LECHUGA LARGA,TARRAGONA,kg,HORTALIZAS HOJA,0.63,4248.0,2676.2400000000002,2020-01-01
LECHUGA LARGA,TARRAGONA,kg,HORTALIZAS HOJA,0.675,2282.0,1540.3500000000001,2020-02-01
LECHUGA LARGA,TARRAGONA,kg,HORTALIZAS HOJA,0.60625,1750.0,1060.9375,2020-03-01
LECHUGA LARGA,TARRAGONA,kg,HORTALIZAS HOJA,0.625,3294.0,2058.75,2020-04-01
LECHUGA LARGA,TARRAGONA,kg,HORTALIZAS HOJA,0.576666667,13066.0,7534.726671022,2020-05-01
LECHUGA LARGA,TARRAGONA,kg,HORTALIZAS HOJA,0.516666667,13954.0,7209.566671318,2020-06-01
